Open,Close,High,Low,Volume,Date
3.86035,3.87855,3.88385,3.85595,,02/06/20
3.86995,3.86015,3.87745,3.84995,,02/05/20
3.88625,3.87035,3.89105,3.86605,,02/04/20
3.87285,3.88585,3.89175,3.87285,,02/03/20
3.8731,3.8745,3.87535,3.8731,,02/02/20
3.8731,3.8731,3.8731,3.8731,,02/01/20
3.89145,3.87285,3.90375,3.87225,,01/31/20
3.89165,3.89075,3.89405,3.88355,,01/30/20
3.87565,3.89125,3.89885,3.87465,,01/29/20
3.88205,3.87585,3.88785,3.87255,,01/28/20
3.86135,3.88245,3.88585,3.85515,,01/27/20
3.86075,3.85885,3.861,3.8565,,01/26/20
3.86075,3.86075,3.86075,3.86075,,01/25/20
3.84085,3.86135,3.86575,3.83465,,01/24/20
3.82055,3.84135,3.84865,3.81845,,01/23/20
3.81795,3.82065,3.83025,3.81255,,01/22/20
3.82445,3.81735,3.83195,3.80915,,01/21/20
3.82315,3.82325,3.83085,3.81775,,01/20/20
3.82335,3.82385,3.82415,3.8223,,01/19/20
3.82335,3.82335,3.82335,3.82335,,01/18/20
3.79865,3.82315,3.82645,3.79865,,01/17/20
3.79325,3.79925,3.80345,3.78835,,01/16/20
3.79365,3.79285,3.80125,3.78255,,01/15/20
3.80145,3.79415,3.80665,3.78015,,01/14/20
3.80905,3.80115,3.81565,3.79935,,01/13/20
3.81,3.8111,3.81165,3.80965,,01/12/20
3.81,3.81,3.81,3.81,,01/11/20
3.82245,3.80905,3.83215,3.80435,,01/10/20
3.81095,3.82235,3.82685,3.80635,,01/09/20
3.80715,3.81015,3.81925,3.79975,,01/08/20
3.77935,3.80725,3.81075,3.77935,,01/07/20
3.80275,3.77965,3.80685,3.77885,,01/06/20
3.80235,3.80215,3.8029,3.80065,,01/05/20
3.80235,3.80235,3.80235,3.80235,,01/04/20
3.79565,3.80275,3.82605,3.79245,,01/03/20
3.80585,3.79565,3.80585,3.79055,,01/02/20
3.80365,3.80585,3.80585,3.80305,,01/01/20
3.79755,3.80415,3.80465,3.78555,,12/31/19
3.81265,3.79785,3.81295,3.79245,,12/30/19
3.813,3.81175,3.81415,3.81115,,12/29/19
3.813,3.813,3.813,3.813,,12/28/19
3.83715,3.81265,3.84245,3.80995,,12/27/19
3.84125,3.83815,3.84585,3.83145,,12/26/19
3.85025,3.94025,3.94025,3.85025,,12/25/19
3.85295,3.84905,3.85605,3.83545,,12/24/19
3.84345,3.85185,3.85505,3.83635,,12/23/19
3.84345,3.842,3.84345,3.84,,12/22/19
3.84345,3.84345,3.84345,3.84345,,12/21/19
3.83185,3.84345,3.84625,3.82575,,12/20/19
3.83845,3.83185,3.83895,3.82625,,12/19/19
3.81985,3.83835,3.84505,3.81925,,12/18/19
3.82255,3.81935,3.83285,3.81205,,12/17/19
3.83865,3.82145,3.85045,3.81845,,12/16/19
3.8386,3.83785,3.8386,3.8363,,12/15/19
3.8386,3.8386,3.8386,3.8386,,12/14/19
3.83365,3.83865,3.84245,3.82155,,12/13/19
3.84735,3.83285,3.86065,3.82725,,12/12/19
3.86715,3.84675,3.87275,3.84205,,12/11/19
3.87485,3.86725,3.87795,3.86465,,12/10/19
3.86645,3.87465,3.87765,3.86375,,12/09/19
3.8664,3.86935,3.86985,3.8664,,12/08/19
3.8664,3.8664,3.8664,3.8664,,12/07/19
3.85135,3.86645,3.87835,3.84565,,12/06/19
3.86345,3.85145,3.86375,3.84925,,12/05/19
3.86585,3.86455,3.86915,3.85035,,12/04/19
3.87005,3.86665,3.87655,3.85985,,12/03/19
3.91655,3.87015,3.91775,3.86295,,12/02/19
3.91575,3.9146,3.91665,3.91305,,12/01/19
3.9157,3.91575,3.91575,3.9157,,11/30/19
3.92325,3.91655,3.93335,3.90965,,11/29/19
3.91595,3.92265,3.93065,3.91125,,11/28/19
3.90585,3.91645,3.92125,3.90545,,11/27/19
3.90235,3.90585,3.91195,3.89995,,11/26/19
3.89925,3.90225,3.90655,3.89385,,11/25/19
3.89955,3.8988,3.8997,3.8988,,11/24/19
3.89955,3.89955,3.89955,3.89955,,11/23/19
3.88495,3.89925,3.90215,3.87745,,11/22/19
3.87765,3.88515,3.88985,3.87225,,11/21/19
3.86825,3.87785,3.88565,3.86755,,11/20/19
3.87975,3.86825,3.88025,3.86685,,11/19/19
3.86845,3.87985,3.88265,3.86535,,11/18/19
3.8653,3.86735,3.86775,3.8653,,11/17/19
3.8653,3.8653,3.8653,3.8653,,11/16/19
3.88705,3.86845,3.89225,3.86625,,11/15/19
3.89655,3.88655,3.90755,3.88555,,11/14/19
3.88825,3.89475,3.90175,3.88745,,11/13/19
3.86935,3.88795,3.89125,3.86935,,11/12/19
3.87065,3.87105,3.87825,3.86825,,11/11/19
3.8707,3.86855,3.8707,3.86765,,11/10/19
3.8707,3.8707,3.8707,3.8707,,11/09/19
3.85465,3.87065,3.87385,3.85345,,11/08/19
3.85395,3.85425,3.85825,3.84455,,11/07/19
3.85135,3.85335,3.85835,3.84625,,11/06/19
3.83705,3.85125,3.85665,3.82805,,11/05/19
3.80815,3.83795,3.83825,3.80445,,11/04/19
3.80855,3.80805,3.80885,3.80535,,11/03/19
3.80855,3.80855,3.80855,3.80855,,11/02/19
3.82235,3.80815,3.82395,3.80565,,11/01/19
3.81815,3.82255,3.82585,3.81105,,10/31/19
3.83955,3.81785,3.84765,3.80985,,10/30/19
3.85055,3.83925,3.86195,3.83615,,10/29/19
3.86125,3.85055,3.86505,3.84755,,10/28/19
3.86135,3.85885,3.86305,3.85605,,10/27/19
3.86125,3.86085,3.86125,3.86085,,10/26/19
3.85275,3.86125,3.86465,3.84315,,10/25/19
3.83985,3.85195,3.85775,3.82875,,10/24/19
3.83875,3.83975,3.85325,3.83555,,10/23/19
3.83525,3.83955,3.84495,3.83055,,10/22/19
3.83365,3.83655,3.84175,3.82655,,10/21/19
3.83365,3.8383,3.83995,3.83355,,10/20/19
3.83365,3.83365,3.83365,3.83365,,10/19/19
3.85055,3.83365,3.85345,3.83275,,10/18/19
3.86845,3.85125,3.87715,3.84215,,10/17/19
3.88955,3.86885,3.90035,3.86445,,10/16/19
3.89535,3.89075,3.90755,3.88525,,10/15/19
3.89725,3.89595,3.90945,3.88885,,10/14/19
3.89725,3.9013,3.90185,3.89725,,10/13/19
3.89725,3.89725,3.89725,3.89725,,10/12/19
3.91535,3.89725,3.91825,3.88875,,10/11/19
3.93855,3.91555,3.93875,3.91215,,10/10/19
3.94475,3.93905,3.94685,3.93265,,10/09/19
3.94605,3.94485,3.95415,3.93775,,10/08/19
3.93515,3.94585,3.95355,3.92995,,10/07/19
3.93545,3.9348,3.93715,3.93285,,10/06/19
3.93515,3.93545,3.93545,3.93485,,10/05/19
3.95155,3.93515,3.95175,3.93195,,10/04/19
3.97565,3.95045,3.99145,3.93745,,10/03/19
4.00765,3.97565,4.01615,3.97355,,10/02/19
4.01065,4.00715,4.02485,4.00065,,10/01/19
4.00505,4.01045,4.02295,3.99785,,09/30/19
4.00505,4.0033,4.00755,4.00185,,09/29/19
4.00505,4.00505,4.00505,4.00505,,09/28/19
4.01705,4.00505,4.02185,3.99945,,09/27/19
4.00265,4.01825,4.02105,3.99475,,09/26/19
3.97495,4.00455,4.01115,3.97445,,09/25/19
3.99405,3.97455,4.00015,3.97265,,09/24/19
3.97015,3.99385,4.00955,3.96495,,09/23/19
3.97015,3.97015,3.97015,3.97015,,09/22/19
3.97015,3.97015,3.97015,3.97015,,09/21/19
3.92895,3.97015,3.97945,3.92185,,09/20/19
3.93265,3.92935,3.94155,3.92005,,09/19/19
3.91665,3.93345,3.94165,3.91215,,09/18/19
3.93645,3.91675,3.94715,3.91595,,09/17/19
3.90475,3.93675,3.93835,3.90325,,09/16/19
3.9049,3.903,3.9049,3.90175,,09/15/19
3.90475,3.9049,3.9049,3.90475,,09/14/19
3.91955,3.90475,3.92235,3.89485,,09/13/19
3.94215,3.91955,3.96245,3.90995,,09/12/19
3.92135,3.94245,3.94905,3.91995,,09/11/19
3.92085,3.92125,3.92995,3.91825,,09/10/19
3.93355,3.92135,3.93915,3.91745,,09/09/19
3.93425,3.93345,3.93615,3.93335,,09/08/19
3.93355,3.93425,3.93425,3.93355,,09/07/19
3.93375,3.93355,3.93945,3.92415,,09/06/19
3.93445,3.93475,3.94615,3.91335,,09/05/19
3.96085,3.93485,3.96295,3.92725,,09/04/19
3.97455,3.96055,3.99835,3.95785,,09/03/19
3.98245,3.97415,3.98775,3.96795,,09/02/19
3.98265,3.9854,3.99095,3.9799,,09/01/19
3.98265,3.98265,3.98265,3.98265,,08/31/19
3.96765,3.98245,3.99785,3.96375,,08/30/19
3.96275,3.96755,3.97505,3.95465,,08/29/19
3.94545,3.96265,3.96855,3.94525,,08/28/19
3.92835,3.94465,3.94855,3.92395,,08/27/19
3.92735,3.92875,3.93505,3.91925,,08/26/19
3.92675,3.9261,3.92715,3.9189,,08/25/19
3.92715,3.92715,3.92715,3.92715,,08/24/19
3.93335,3.92735,3.94365,3.92145,,08/23/19
3.92135,3.93315,3.94975,3.91635,,08/22/19
3.92575,3.92185,3.93185,3.91465,,08/21/19
3.93825,3.92505,3.94525,3.92325,,08/20/19
3.91255,3.93905,3.94385,3.90925,,08/19/19
3.91255,3.91125,3.91255,3.91105,,08/18/19
3.91255,3.91255,3.91255,3.91255,,08/17/19
3.93705,3.91255,3.94065,3.90075,,08/16/19
3.92375,3.93755,3.94775,3.91555,,08/15/19
3.87885,3.92585,3.92945,3.87585,,08/14/19
3.85955,3.87875,3.88185,3.85905,,08/13/19
3.86075,3.85975,3.87525,3.85435,,08/12/19
3.86075,3.86065,3.86175,3.85985,,08/11/19
3.86075,3.86075,3.86075,3.86075,,08/10/19
3.86115,3.86075,3.86525,3.85245,,08/09/19
3.85675,3.86165,3.86925,3.84785,,08/08/19
3.85265,3.85595,3.86285,3.84455,,08/07/19
3.85235,3.85245,3.86195,3.84115,,08/06/19
3.87995,3.85695,3.88205,3.85015,,08/05/19
3.87995,3.87645,3.87995,3.87625,,08/04/19
3.87995,3.87995,3.87995,3.87995,,08/03/19
3.88765,3.87995,3.89235,3.86985,,08/02/19
3.87345,3.88745,3.90075,3.87005,,08/01/19
3.85195,3.87395,3.87945,3.84685,,07/31/19
3.84745,3.85135,3.86045,3.84605,,07/30/19
3.83855,3.84825,3.85435,3.83415,,07/29/19
3.83875,3.83985,3.84205,3.83725,,07/28/19
3.83875,3.83875,3.83875,3.83875,,07/27/19
3.81975,3.83855,3.84665,3.81825,,07/26/19
3.81655,3.81945,3.82845,3.80685,,07/25/19
3.81575,3.81615,3.82535,3.81195,,07/24/19
3.78895,3.81585,3.81815,3.78835,,07/23/19
3.78905,3.78905,3.79415,3.78335,,07/22/19
3.78905,3.7887,3.7898,3.7886,,07/21/19
3.78905,3.78905,3.78905,3.78905,,07/20/19
3.77225,3.78905,3.79505,3.77085,,07/19/19
3.79665,3.77255,3.80125,3.77185,,07/18/19
3.79605,3.79695,3.80565,3.79385,,07/17/19
3.78415,3.79615,3.80165,3.78275,,07/16/19
3.78855,3.78385,3.79065,3.77775,,07/15/19
3.78855,3.78875,3.79105,3.78765,,07/14/19
3.78855,3.78855,3.78855,3.78855,,07/13/19
3.79145,3.78855,3.79865,3.78415,,07/12/19
3.79025,3.79235,3.79535,3.78085,,07/11/19
3.80915,3.79055,3.81295,3.78745,,07/10/19
3.79575,3.81015,3.81415,3.79315,,07/09/19
3.78795,3.79495,3.80055,3.78285,,07/08/19
3.79395,3.7871,3.79395,3.7869,,07/07/19
3.78795,3.79395,3.79395,3.7878,,07/06/19
3.75925,3.78795,3.79685,3.75825,,07/05/19
3.75875,3.75955,3.76435,3.75305,,07/04/19
3.75955,3.75905,3.76675,3.74845,,07/03/19
3.75855,3.75875,3.76315,3.74705,,07/02/19
3.73335,3.75855,3.76225,3.73335,,07/01/19
3.73305,3.73335,3.73605,3.73255,,06/30/19
3.73335,3.73305,3.73335,3.73305,,06/29/19
3.74005,3.73335,3.74295,3.72775,,06/28/19
3.74625,3.73995,3.75405,3.73735,,06/27/19
3.74265,3.74625,3.75645,3.73985,,06/26/19
3.73065,3.74335,3.75205,3.72635,,06/25/19
3.74355,3.73095,3.74355,3.72945,,06/24/19
3.74365,3.7427,3.74545,3.74115,,06/23/19
3.74365,3.74365,3.74365,3.74365,,06/22/19
3.76545,3.74355,3.77475,3.73985,,06/21/19
3.79245,3.76635,3.79385,3.75975,,06/20/19
3.80435,3.79415,3.81205,3.78815,,06/19/19
3.79705,3.80485,3.81295,3.79135,,06/18/19
3.79745,3.79675,3.80115,3.78655,,06/17/19
3.79755,3.79715,3.7997,3.78945,,06/16/19
3.79745,3.79755,3.79755,3.79745,,06/15/19
3.77305,3.79745,3.80045,3.76795,,06/14/19
3.76865,3.77375,3.77775,3.76505,,06/13/19
3.76395,3.76855,3.77205,3.75595,,06/12/19
3.76685,3.76405,3.77565,3.76045,,06/11/19
3.75815,3.76685,3.77795,3.75815,,06/10/19
3.75825,3.7628,3.76675,3.75825,,06/09/19
3.75825,3.75825,3.75825,3.75825,,06/08/19
3.78855,3.75815,3.80005,3.75395,,06/07/19
3.80955,3.78815,3.81405,3.78235,,06/06/19
3.80195,3.81075,3.81275,3.78365,,06/05/19
3.80635,3.80255,3.81705,3.79635,,06/04/19
3.83445,3.80595,3.83705,3.80095,,06/03/19
3.83445,3.83445,3.8395,3.82595,,06/02/19
3.83445,3.83445,3.83445,3.83445,,06/01/19
3.85525,3.83445,3.85615,3.83035,,05/31/19
3.85625,3.85575,3.85855,3.84835,,05/30/19
3.84865,3.85575,3.86355,3.84655,,05/29/19
3.83255,3.84845,3.85095,3.83125,,05/28/19
3.83145,3.83255,3.83825,3.82965,,05/27/19
3.83055,3.8291,3.83325,3.8275,,05/26/19
3.83145,3.83055,3.83145,3.83025,,05/25/19
3.84915,3.83115,3.85255,3.82725,,05/24/19
3.85965,3.84865,3.87745,3.84845,,05/23/19
3.85755,3.85975,3.86675,3.84965,,05/22/19
3.84885,3.85745,3.86725,3.84705,,05/21/19
3.85735,3.84865,3.86065,3.84615,,05/20/19
3.85735,3.85575,3.85985,3.8552,,05/19/19
3.85735,3.85735,3.85735,3.85735,,05/18/19
3.84945,3.85735,3.86165,3.84695,,05/17/19
3.83715,3.84895,3.85395,3.82435,,05/16/19
3.84445,3.83695,3.85625,3.83565,,05/15/19
3.83505,3.84475,3.84715,3.82855,,05/14/19
3.82435,3.83585,3.83775,3.82005,,05/13/19
3.82435,3.824,3.82495,3.8231,,05/12/19
3.82435,3.82435,3.82435,3.82435,,05/11/19
3.83165,3.82435,3.83285,3.81935,,05/10/19
3.83385,3.83165,3.84705,3.82155,,05/09/19
3.83315,3.83415,3.83925,3.82545,,05/08/19
3.82525,3.83255,3.84315,3.81765,,05/07/19
3.81745,3.82535,3.83235,3.81745,,05/06/19
3.81745,3.83045,3.84005,3.81745,,05/05/19
3.81745,3.81745,3.81745,3.81745,,05/04/19
3.83565,3.81745,3.84855,3.81685,,05/03/19
3.82535,3.83605,3.83665,3.81525,,05/02/19
3.82135,3.82745,3.83065,3.80035,,05/01/19
3.83745,3.82045,3.84345,3.81525,,04/30/19
3.85425,3.83815,3.85455,3.83425,,04/29/19
3.85425,3.8532,3.85425,3.8476,,04/28/19
3.85425,3.85425,3.85425,3.85425,,04/27/19
3.85485,3.85415,3.85975,3.84005,,04/26/19
3.85125,3.85535,3.86445,3.84605,,04/25/19
3.81825,3.85155,3.85665,3.81755,,04/24/19
3.80475,3.81885,3.83255,3.80435,,04/23/19
3.80795,3.80465,3.81045,3.80205,,04/22/19
3.80795,3.80565,3.80795,3.8052,,04/21/19
3.80795,3.80795,3.80795,3.80795,,04/20/19
3.80835,3.80795,3.80935,3.80185,,04/19/19
3.78065,3.80925,3.81395,3.77795,,04/18/19
3.78815,3.78025,3.79005,3.77405,,04/17/19
3.78215,3.78735,3.78995,3.77695,,04/16/19
3.78755,3.78225,3.78755,3.77565,,04/15/19
3.78675,3.7857,3.78775,3.78455,,04/14/19
3.78675,3.78675,3.78675,3.78675,,04/13/19
3.80485,3.78745,3.80515,3.77595,,04/12/19
3.79615,3.80505,3.80695,3.79165,,04/11/19
3.80425,3.79685,3.81305,3.79355,,04/10/19
3.80745,3.80435,3.80935,3.79645,,04/09/19
3.82615,3.80745,3.82645,3.80135,,04/08/19
3.82605,3.826,3.82755,3.82515,,04/07/19
3.82615,3.82605,3.82615,3.82605,,04/06/19
3.82245,3.82625,3.82875,3.81345,,04/05/19
3.81615,3.82235,3.83065,3.81305,,04/04/19
3.83505,3.81665,3.83535,3.81085,,04/03/19
3.83365,3.83475,3.84405,3.83025,,04/02/19
3.83735,3.83395,3.83735,3.82305,,04/01/19
3.83735,3.8305,3.83735,3.82975,,03/31/19
3.83735,3.83735,3.83735,3.83735,,03/30/19
3.82555,3.83735,3.84025,3.81985,,03/29/19
3.81615,3.82605,3.83185,3.81315,,03/28/19
3.80575,3.81575,3.82125,3.80475,,03/27/19
3.79255,3.80605,3.81035,3.78965,,03/26/19
3.80375,3.79245,3.80825,3.78725,,03/25/19
3.80375,3.8056,3.8088,3.80375,,03/24/19
3.80375,3.80375,3.80375,3.80375,,03/23/19
3.76745,3.80375,3.81425,3.75755,,03/22/19
3.74545,3.76685,3.78085,3.74115,,03/21/19
3.77675,3.74585,3.78185,3.73985,,03/20/19
3.78575,3.77675,3.78835,3.77415,,03/19/19
3.79695,3.78565,3.79925,3.78235,,03/18/19
3.79695,3.79605,3.79995,3.79555,,03/17/19
3.79695,3.79695,3.79695,3.79695,,03/16/19
3.80595,3.79695,3.80895,3.79225,,03/15/19
3.79225,3.80575,3.81095,3.79185,,03/14/19
3.80685,3.79305,3.81435,3.79245,,03/13/19
3.81755,3.80705,3.82695,3.80365,,03/12/19
3.82875,3.81735,3.83435,3.81605,,03/11/19
3.82955,3.82895,3.83,3.82615,,03/10/19
3.82955,3.82955,3.82955,3.82955,,03/09/19
3.85315,3.82875,3.85635,3.82165,,03/08/19
3.80135,3.85405,3.85965,3.79845,,03/07/19
3.80515,3.80085,3.81005,3.79515,,03/06/19
3.79165,3.80595,3.80975,3.79015,,03/05/19
3.78765,3.79175,3.80275,3.78475,,03/04/19
3.78765,3.7843,3.78765,3.77995,,03/03/19
3.78765,3.78765,3.78765,3.78765,,03/02/19
3.78525,3.78765,3.79325,3.77355,,03/01/19
3.79325,3.78555,3.79695,3.77195,,02/28/19
3.79525,3.79355,3.80575,3.78535,,02/27/19
3.81905,3.79665,3.82305,3.79195,,02/26/19
3.82605,3.81955,3.82805,3.81365,,02/25/19
3.82585,3.8258,3.82895,3.82525,,02/24/19
3.82545,3.82545,3.82545,3.82545,,02/23/19
3.82355,3.82605,3.83225,3.81585,,02/22/19
3.81725,3.82285,3.83245,3.80945,,02/21/19
3.81945,3.81705,3.83415,3.80955,,02/20/19
3.82785,3.81995,3.84635,3.81395,,02/19/19
3.83525,3.82845,3.83525,3.81975,,02/18/19
3.83555,3.8356,3.83615,3.8323,,02/17/19
3.83555,3.83555,3.83555,3.83555,,02/16/19
3.83345,3.83525,3.85705,3.82835,,02/15/19
3.85385,3.83305,3.85965,3.83005,,02/14/19
3.81985,3.85505,3.85695,3.81525,,02/13/19
3.83525,3.82065,3.84495,3.81845,,02/12/19
3.80785,3.83415,3.83935,3.80345,,02/11/19
3.80535,3.80935,3.81045,3.80535,,02/10/19
3.80675,3.80535,3.80755,3.80535,,02/09/19
3.79815,3.80785,3.81095,3.79405,,02/08/19
3.77775,3.79765,3.80065,3.77595,,02/07/19
3.75885,3.77825,3.78355,3.75715,,02/06/19
3.74685,3.75865,3.76065,3.74575,,02/05/19
3.74375,3.74735,3.75235,3.73625,,02/04/19
3.74235,3.74295,3.74485,3.7413,,02/03/19
3.74235,3.74235,3.74235,3.74235,,02/02/19
3.72325,3.74375,3.74705,3.71995,,02/01/19
3.73175,3.72365,3.73255,3.70775,,01/31/19
3.75605,3.73185,3.76115,3.72385,,01/30/19
3.75605,3.75595,3.76505,3.74925,,01/29/19
3.75775,3.75625,3.76955,3.74945,,01/28/19
3.75815,3.75695,3.76105,3.7567,,01/27/19
3.75775,3.75815,3.75815,3.75775,,01/26/19
3.79355,3.75775,3.79475,3.75465,,01/25/19
3.76755,3.79375,3.80165,3.76575,,01/24/19
3.77175,3.76755,3.77885,3.76655,,01/23/19
3.76965,3.77195,3.78005,3.76765,,01/22/19
3.77405,3.76985,3.77945,3.76525,,01/21/19
3.77435,3.7733,3.77715,3.7727,,01/20/19
3.77435,3.77435,3.77435,3.77435,,01/19/19
3.76465,3.77405,3.77975,3.76065,,01/18/19
3.75725,3.76435,3.77105,3.75515,,01/17/19
3.76355,3.75715,3.76945,3.75215,,01/16/19
3.74205,3.76545,3.77395,3.73455,,01/15/19
3.74285,3.74195,3.75285,3.73645,,01/14/19
3.74235,3.74555,3.749,3.74205,,01/13/19
3.74235,3.74235,3.74235,3.74235,,01/12/19
3.73605,3.74285,3.74855,3.72155,,01/11/19
3.72385,3.73655,3.73835,3.71815,,01/10/19
3.75565,3.72495,3.75775,3.72125,,01/09/19
3.74325,3.75605,3.76805,3.74135,,01/08/19
3.76615,3.74355,3.76615,3.74135,,01/07/19
3.76625,3.76245,3.76625,3.76175,,01/06/19
3.76625,3.76625,3.76625,3.76625,,01/05/19
3.76695,3.76615,3.78645,3.75635,,01/04/19
3.79325,3.76795,3.80155,3.76055,,01/03/19
3.74065,3.79245,3.79535,3.73035,,01/02/19
3.73845,3.74105,3.75325,3.73325,,01/01/19
3.75865,3.73845,3.76795,3.73815,,12/31/18
3.7583,3.7603,3.7609,3.75725,,12/30/18
3.7583,3.7583,3.7583,3.7583,,12/29/18
3.75665,3.75865,3.76615,3.74365,,12/28/18
3.77115,3.75795,3.78045,3.74885,,12/27/18
3.75965,3.77215,3.77685,3.75415,,12/26/18
3.75485,3.75965,3.76695,3.75445,,12/25/18
3.77275,3.75425,3.77395,3.74185,,12/24/18
3.77275,3.77445,3.77585,3.77145,,12/23/18
3.77275,3.77275,3.77275,3.77255,,12/22/18
3.74135,3.77275,3.77655,3.73325,,12/21/18
3.76725,3.74205,3.76965,3.72975,,12/20/18
3.76875,3.76715,3.77365,3.74285,,12/19/18
3.77415,3.76865,3.78135,3.75705,,12/18/18
3.79585,3.77385,3.79655,3.77005,,12/17/18
3.79405,3.7957,3.79935,3.79405,,12/16/18
3.79405,3.79405,3.79405,3.79405,,12/15/18
3.78255,3.79585,3.81415,3.78015,,12/14/18
3.77365,3.78225,3.78835,3.76565,,12/13/18
3.79955,3.77345,3.80115,3.76745,,12/12/18
3.78265,3.79955,3.80455,3.76975,,12/11/18
3.76875,3.78225,3.78415,3.74765,,12/10/18
3.76895,3.7659,3.77035,3.76535,,12/09/18
3.76895,3.76895,3.76895,3.76895,,12/08/18
3.76275,3.76875,3.77665,3.75405,,12/07/18
3.77435,3.76225,3.79135,3.75035,,12/06/18
3.77475,3.77515,3.78675,3.76955,,12/05/18
3.76695,3.77555,3.78405,3.74785,,12/04/18
3.78945,3.76705,3.78945,3.76195,,12/03/18
3.79065,3.7831,3.79065,3.77605,,12/02/18
3.79065,3.79065,3.79065,3.79065,,12/01/18
3.76475,3.78945,3.79765,3.76045,,11/30/18
3.77035,3.76495,3.78595,3.76045,,11/29/18
3.80185,3.77015,3.81325,3.76315,,11/28/18
3.79095,3.80115,3.81055,3.78425,,11/27/18
3.78545,3.79175,3.79525,3.76675,,11/26/18
3.78595,3.78595,3.78595,3.78595,,11/25/18
3.78545,3.78595,3.78595,3.78545,,11/24/18
3.76485,3.78545,3.79105,3.75655,,11/23/18
3.77775,3.76435,3.77935,3.76235,,11/22/18
3.79155,3.77835,3.79405,3.76275,,11/21/18
3.78175,3.79145,3.79785,3.77335,,11/20/18
3.77925,3.78155,3.79435,3.77425,,11/19/18
3.78015,3.7797,3.78595,3.779,,11/18/18
3.77955,3.78015,3.78015,3.77955,,11/17/18
3.78715,3.77925,3.81205,3.77055,,11/16/18
3.79585,3.78575,3.81275,3.77235,,11/15/18
3.79935,3.79735,3.81565,3.78305,,11/14/18
3.83665,3.80155,3.83665,3.79855,,11/13/18
3.78245,3.83525,3.83775,3.78245,,11/12/18
3.7816,3.78945,3.79305,3.7816,,11/11/18
3.7816,3.7816,3.7816,3.7816,,11/10/18
3.76805,3.78245,3.79415,3.76445,,11/09/18
3.75215,3.76595,3.77125,3.74145,,11/08/18
3.76955,3.75135,3.77775,3.73025,,11/07/18
3.77385,3.76935,3.78525,3.76565,,11/06/18
3.78395,3.77405,3.79765,3.76835,,11/05/18
3.78395,3.7824,3.78445,3.77675,,11/04/18
3.78395,3.78395,3.78395,3.78395,,11/03/18
3.79185,3.78395,3.80005,3.77105,,11/02/18
3.83705,3.79135,3.83875,3.78435,,11/01/18
3.81785,3.83705,3.84095,3.81205,,10/31/18
3.80605,3.81835,3.82055,3.79965,,10/30/18
3.78195,3.80605,3.80765,3.77305,,10/29/18
3.78195,3.7807,3.78445,3.77795,,10/28/18
3.78195,3.78195,3.78195,3.78195,,10/27/18
3.79035,3.78195,3.80945,3.77355,,10/26/18
3.78405,3.79085,3.79475,3.77065,,10/25/18
3.74525,3.78435,3.78905,3.74365,,10/24/18
3.74315,3.74475,3.75805,3.73475,,10/23/18
3.73125,3.74355,3.74665,3.71325,,10/22/18
3.73115,3.73175,3.73275,3.73115,,10/21/18
3.73125,3.73115,3.73125,3.73115,,10/20/18
3.75955,3.73125,3.76555,3.72505,,10/19/18
3.73075,3.75795,3.76395,3.72525,,10/18/18
3.70325,3.73065,3.73265,3.70015,,10/17/18
3.70595,3.70315,3.71255,3.69025,,10/16/18
3.71695,3.70545,3.72395,3.69595,,10/15/18
3.71695,3.71695,3.71695,3.71695,,10/14/18
3.71695,3.71695,3.71695,3.71695,,10/13/18
3.71805,3.71695,3.72635,3.70635,,10/12/18
3.74825,3.71925,3.74875,3.71315,,10/11/18
3.74385,3.74965,3.75335,3.73615,,10/10/18
3.75415,3.74325,3.77805,3.73995,,10/09/18
3.73555,3.75355,3.76485,3.73465,,10/08/18
3.73555,3.73775,3.74135,3.73555,,10/07/18
3.73555,3.73555,3.73555,3.73555,,10/06/18
3.74455,3.73555,3.75305,3.72355,,10/05/18
3.74115,3.74315,3.75595,3.72985,,10/04/18
3.72045,3.74215,3.75255,3.69745,,10/03/18
3.70135,3.72075,3.73545,3.70065,,10/02/18
3.68835,3.70125,3.70515,3.67965,,10/01/18
3.68835,3.68565,3.68995,3.68165,,09/30/18
3.68835,3.68835,3.68835,3.68835,,09/29/18
3.66845,3.68835,3.69875,3.66265,,09/28/18
3.63835,3.66895,3.67065,3.63355,,09/27/18
3.64525,3.63965,3.65245,3.62145,,09/26/18
3.65665,3.64565,3.66885,3.63675,,09/25/18
3.66515,3.65635,3.67405,3.64075,,09/24/18
3.66525,3.6689,3.67015,3.6619,,09/23/18
3.66515,3.66525,3.66525,3.66515,,09/22/18
3.64265,3.66535,3.66825,3.63685,,09/21/18
3.67175,3.64315,3.67635,3.64065,,09/20/18
3.67495,3.67225,3.68385,3.66235,,09/19/18
3.68015,3.67485,3.68755,3.66525,,09/18/18
3.70385,3.67905,3.70905,3.67435,,09/17/18
3.70285,3.7027,3.71255,3.70195,,09/16/18
3.70385,3.70285,3.70385,3.70285,,09/15/18
3.68285,3.70385,3.70805,3.66635,,09/14/18
3.70245,3.68235,3.71695,3.67585,,09/13/18
3.71005,3.70405,3.72745,3.69495,,09/12/18
3.71875,3.71055,3.72735,3.69485,,09/11/18
3.73445,3.71855,3.74895,3.71555,,09/10/18
3.73415,3.7346,3.7359,3.7336,,09/09/18
3.73445,3.73415,3.73445,3.73415,,09/08/18
3.72015,3.73445,3.74105,3.69315,,09/07/18
